Unnamed: 0,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist
1483,0.0105,0.615,224773,0.564,0.0,9,0.148,-6.384,1,0.0291,103.006,4.0,0.443,0,Young,The Chainsmokers
1095,0.211,0.711,225813,0.875,0.000198,5,0.0862,-2.211,1,0.104,103.637,4.0,0.929,0,Me Enamoré,Shakira
1645,0.031,0.51,210013,0.747,0.0,5,0.233,-4.124,1,0.0651,125.951,4.0,0.349,0,Heroes (we could be),Alesso
732,0.0116,0.816,224853,0.543,0.0,0,0.13,-6.923,1,0.238,95.04,4.0,0.373,1,Dope,Tyga
1242,0.0176,0.621,215050,0.674,0.0,6,0.242,-4.635,0,0.0323,92.994,4.0,0.255,0,Unfinished,Mandisa
1455,0.139,0.718,188160,0.89,0.00103,2,0.341,-3.931,1,0.144,124.943,4.0,0.304,0,Make U Love Me,Tujamo
1080,0.0744,0.684,208163,0.823,0.0,9,0.111,-3.297,0,0.0773,91.048,4.0,0.645,0,SUBEME LA RADIO,Enrique Iglesias
1772,0.163,0.622,249093,0.593,0.0,7,0.0979,-8.352,0,0.0916,94.364,4.0,0.595,0,Let Me Love You,Mario
188,0.019,0.695,246521,0.94,0.8,7,0.623,-2.935,1,0.127,100.262,4.0,0.337,1,N.O. Bounce,Big Freedia
1352,0.0049,0.596,301987,0.921,0.00019,11,0.536,-2.5,0,0.074,139.969,4.0,0.232,0,Breakn' A Sweat,Skrillex
1564,0.978,0.575,258040,0.0935,0.452,3,0.109,-15.906,1,0.0858,65.23,4.0,0.289,0,You Go To My Head,Art Pepper
370,0.273,0.893,142012,0.378,0.0,9,0.141,-7.324,1,0.305,119.969,4.0,0.642,1,Probably Nu It,Tree
263,0.196,0.388,238000,0.688,0.00883,5,0.0781,-8.407,0,0.0708,170.678,3.0,0.804,1,Sugar for the Queen,Bells Atlas
1822,0.0136,0.523,214827,0.828,0.000255,1,0.165,-4.696,1,0.0762,96.952,4.0,0.473,0,Everywhere,Michelle Branch
700,0.015,0.607,216453,0.913,0.118,11,0.164,-6.822,1,0.069,124.677,4.0,0.517,1,Baby Blue,Badfinger
1482,0.166,0.766,181000,0.771,2.51e-06,8,0.105,-4.358,1,0.0483,113.946,4.0,0.655,0,Issues - Alan Walker Remix,Julia Michaels
1810,0.211,0.627,245200,0.669,2.72e-06,0,0.111,-9.985,1,0.0412,94.029,4.0,0.5,0,You Gotta Be,Des'ree
1439,0.0362,0.67,585000,0.792,0.881,7,0.101,-8.211,1,0.0465,128.018,3.0,0.0348,0,Polaris,deadmau5
332,0.0445,0.808,237853,0.687,0.3,9,0.0933,-8.668,1,0.0397,109.953,4.0,0.458,1,Swingin' Party,Kindness
1558,0.937,0.428,240093,0.3,0.658,0,0.168,-8.885,1,0.034,122.667,5.0,0.221,0,The Folks Who Live on the Hill,Joshua Redman
770,0.0235,0.761,387774,0.478,0.00972,4,0.0458,-7.437,0,0.0545,118.925,4.0,0.948,1,Synchronize,Discodeine
1671,0.27,0.67,254147,0.348,0.0,0,0.104,-12.229,1,0.138,113.306,5.0,0.81,0,Lost Without U,Robin Thicke
76,0.34,0.468,386760,0.58,0.821,7,0.0737,-8.131,1,0.0278,76.27,4.0,0.324,1,Uncast Shadow Of A Southern Myth,Parquet Courts
1375,0.253,0.743,237588,0.886,0.00267,8,0.714,-3.503,0,0.0831,109.961,4.0,0.397,0,Black Out,PALGOU
696,0.00255,0.855,233272,0.898,2.95e-05,7,0.0563,-3.863,1,0.061,135.965,4.0,0.525,1,Test Me - UZ Remix,Flosstradamus & DJ Sliink
534,0.00023,0.228,182600,0.886,0.848,9,0.307,-3.87,0,0.0497,165.201,4.0,0.499,1,Black Out Stout,FIDLAR
717,0.00349,0.772,227880,0.407,2.4e-05,6,0.0705,-7.442,0,0.0907,100.006,4.0,0.287,1,"Hold On, We're Going Home",Drake
95,0.17,0.615,214150,0.814,0.0,9,0.218,-3.903,0,0.0677,144.005,4.0,0.601,1,Walk,Kwabs
788,0.00692,0.564,212986,0.846,0.00175,4,0.0452,-5.897,0,0.0437,122.035,4.0,0.695,1,Catamaran,Allah-Las
420,0.000199,0.284,141813,0.961,0.0,9,0.365,-3.993,1,0.0567,186.287,4.0,0.199,1,Cheap Beer,FIDLAR
1545,0.961,0.484,389893,0.0291,0.474,10,0.115,-23.363,1,0.0459,98.434,4.0,0.38,0,Blue and Sentimental,Julian Dash
1122,0.234,0.768,219227,0.742,0.0,9,0.14,-6.308,1,0.0443,114.679,5.0,0.8,0,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik
5,0.00479,0.804,251333,0.56,0.0,8,0.164,-6.682,1,0.185,85.023,4.0,0.264,1,Sneakin’,Drake
1721,0.0453,0.841,278467,0.552,0.00154,7,0.0533,-10.345,1,0.0498,99.018,4.0,0.596,0,I'm So Into You,SWV
1061,0.116,0.685,201893,0.783,0.0,11,0.194,-4.152,1,0.0276,90.008,4.0,0.532,0,Dirt On My Boots,Jon Pardi
1795,0.00406,0.616,206013,0.709,2.56e-06,10,0.501,-6.134,1,0.0312,122.984,4.0,0.545,0,I Dare You,Bea Miller
792,0.36,0.784,212154,0.649,0.000684,0,0.115,-6.905,1,0.292,140.203,4.0,0.503,1,Tuesday,ILoveMakonnen
1867,0.208,0.645,150706,0.52,0.0,1,0.0842,-7.417,1,0.0576,169.986,4.0,0.395,0,Adventurers,Holley Maher
137,0.0956,0.788,238467,0.864,0.0,11,0.335,-5.767,1,0.0335,133.295,4.0,0.678,1,Stay Fly - Explicit Album Version,Three 6 Mafia
1532,0.946,0.505,294940,0.159,0.0127,7,0.218,-11.235,0,0.0336,59.385,4.0,0.205,0,Journey Into Melody - 2007 Digital Remaster,Stanley Turrentine
869,4.19e-05,0.636,326129,0.864,0.887,5,0.104,-9.618,0,0.044,123.972,4.0,0.611,1,Nobodys Fool - Ben Pearce Remix,Real Connoisseur
1969,0.288,0.668,312640,0.897,0.0,6,0.513,-3.982,1,0.255,95.952,4.0,0.512,0,Miracles,Insane Clown Posse
1249,0.0229,0.385,222400,0.663,0.0,2,0.0841,-5.902,1,0.0271,156.066,3.0,0.237,0,You Redeem - Studio Version,Aaron Shust
937,0.0633,0.897,334467,0.661,0.0,8,0.116,-6.2,0,0.27,127.081,4.0,0.204,1,Bad and Boujee (feat. Lil Uzi Vert),Migos
1594,0.995,0.471,82293,0.0148,0.934,3,0.181,-33.097,1,0.0558,102.271,3.0,0.183,0,"Lyric Pieces, Book I Op. 12: I. Arietta",Edvard Grieg
1710,0.114,0.586,176360,0.896,0.0,3,0.175,-4.572,1,0.11,94.954,4.0,0.353,0,Like Nobody's Around,Big Time Rush
1692,0.122,0.7,234308,0.714,0.0,9,0.0428,-6.295,0,0.104,99.909,4.0,0.482,0,Cold,Maroon 5
1003,0.377,0.497,196480,0.734,0.0,1,0.151,-6.112,1,0.382,139.096,4.0,0.382,1,Beauty and the Beast,Bugzy Malone
1433,0.00121,0.984,188852,0.941,0.0539,9,0.026,-4.56,0,0.0805,122.003,4.0,0.331,0,Flashwind - Radio Edit,Ben Remember
936,0.189,0.555,52006,0.759,0.459,7,0.248,-6.214,0,0.142,192.272,4.0,0.23,1,Aloha,Chris Bear
670,0.0235,0.847,246100,0.713,0.0,6,0.331,-3.89,0,0.241,132.063,4.0,0.338,1,VERSACE,Flap Jack
948,0.003,0.754,281658,0.968,0.795,9,0.194,-4.419,1,0.168,124.971,4.0,0.55,1,Operator (Ring Ring) ft. Dances With White Girls,Chris Lake
938,0.56,0.654,185804,0.499,0.907,4,0.169,-9.084,0,0.0428,103.966,4.0,0.124,1,The Winner Is - from Little Miss Sunshine,DeVotchKa
1294,0.157,0.211,252965,0.649,0.0,0,0.117,-7.28,1,0.0393,150.11,4.0,0.289,0,The Cross Has The Final Word,Cody Carnes
27,0.018,0.646,188333,0.837,0.0403,6,0.316,-6.615,1,0.134,100.04,4.0,0.32,1,Char,Crystal Castles
280,0.00978,0.706,362413,0.643,0.00955,2,0.103,-9.357,0,0.0859,160.026,4.0,0.808,1,Rhythm of Devotion,Sisyphus
850,0.000173,0.641,262000,0.954,0.425,5,0.0535,-6.765,0,0.0589,122.79,4.0,0.827,1,Supernature - Edit,Cerrone
1187,0.0656,0.828,299333,0.433,0.000876,0,0.122,-9.716,1,0.199,148.073,4.0,0.446,0,Lollipop,Lil Wayne
90,0.0213,0.734,321933,0.548,0.0,11,0.512,-9.682,1,0.386,128.289,4.0,0.72,1,International Players Anthem,Swishahouse
1413,0.331,0.889,301133,0.393,8.67e-06,4,0.283,-10.821,0,0.267,128.065,4.0,0.31,0,G.O.M.D.,J. Cole
485,0.0401,0.67,400742,0.897,0.0021,7,0.293,-5.19,0,0.0922,127.994,4.0,0.294,1,In My Mind (Axwell Remix),Ivan Gough & Feenixpawl feat. Georgi Kay
153,0.000472,0.502,244204,0.833,0.043,2,0.352,-4.982,1,0.0638,142.053,4.0,0.593,1,Trust Me Danny,ILoveMakonnen
458,0.0961,0.704,241733,0.49,0.000114,9,0.157,-6.667,1,0.339,155.909,4.0,0.646,1,Osaka Loop Line,Discovery
1143,0.197,0.633,193511,0.592,0.0,0,0.099,-7.245,0,0.112,90.066,4.0,0.643,0,First Time,Kygo
1188,0.0921,0.72,229360,0.802,0.0,1,0.694,-5.797,1,0.0582,124.043,4.0,0.716,0,Time of Our Lives,Pitbull
1763,0.243,0.652,294867,0.473,0.0,0,0.134,-7.981,0,0.0313,123.208,4.0,0.36,0,For You I Will,Monica
53,0.128,0.313,286960,0.77,0.0787,7,0.0873,-7.265,1,0.0335,74.749,4.0,0.186,1,Wishes,Beach House
1324,0.000102,0.491,309734,0.928,0.363,9,0.14,-3.866,1,0.0938,132.973,4.0,0.14,0,False Hope,The Machinist
195,0.613,0.698,230200,0.878,1.61e-05,8,0.518,-0.307,1,0.314,182.126,4.0,0.816,1,GodLovesUgly,Atmosphere
599,0.0234,0.688,219618,0.457,0.0,7,0.127,-9.86,1,0.0338,109.278,4.0,0.645,1,Can't Seem To Make You Mine,Sky Saxon & The Seeds
626,0.00584,0.394,225680,0.669,0.0,7,0.334,-4.461,1,0.056,169.929,4.0,0.195,1,Recover,CHVRCHES
1633,0.00338,0.575,300013,0.913,0.816,7,0.605,-6.081,1,0.0402,128.014,4.0,0.208,0,Teenage Crime - Axwell & Henrik B Remode,Adrian Lux
1419,0.00895,0.434,332600,0.785,0.0,4,0.132,-4.169,0,0.128,106.926,5.0,0.393,0,Santorini Greece,Rick Ross
1085,0.168,0.859,195613,0.756,4.65e-05,8,0.163,-3.36,0,0.0643,102.033,4.0,0.913,0,Chantaje,Shakira
187,0.00856,0.542,216827,0.946,5.38e-06,10,0.386,-6.307,1,0.0505,108.496,4.0,0.389,1,Man I Need,Jagwar Ma
34,0.118,0.805,232880,0.687,0.0,9,0.0842,-7.771,1,0.0458,119.999,4.0,0.683,1,Who Be Lovin Me (feat. ILOVEMAKONNEN),Santigold
474,0.0305,0.874,217783,0.492,0.0,2,0.117,-4.898,1,0.328,64.992,4.0,0.644,1,Long Heels Red Bottoms,Trina
870,0.0983,0.632,342173,0.586,0.581,0,0.0535,-11.333,1,0.0284,114.243,4.0,0.889,1,Smoke On The Water,Deep Purple
1775,0.00543,0.771,230200,0.685,0.00157,1,0.0537,-4.639,1,0.0567,88.997,4.0,0.683,0,"Jumpin', Jumpin'",Destiny's Child
1037,0.661,0.476,231920,0.527,0.0,1,0.307,-6.406,1,0.0399,152.117,3.0,0.205,0,Speak to a Girl,Tim McGraw
1611,0.282,0.369,187549,0.801,0.0,1,0.266,-5.302,1,0.384,128.09,4.0,0.311,0,Close,IZECOLD
1940,0.00599,0.618,187760,0.96,0.0,4,0.058,-6.382,1,0.0327,131.988,4.0,0.949,0,Agadoo - original,Black Lace
1897,0.00133,0.291,289907,0.79,5.61e-06,11,0.0811,-5.683,0,0.0363,155.667,3.0,0.493,0,Iris,The Goo Goo Dolls
88,0.0221,0.606,234987,0.668,1.65e-05,5,0.0527,-9.168,0,0.0729,158.859,4.0,0.958,1,Dadje Von O Von Non,Gnonnas Pédro
794,0.00342,0.313,155013,0.893,0.0,11,0.0877,-3.891,0,0.0463,127.11,4.0,0.709,1,My Sunshine,Ty Segall
1631,0.00429,0.502,248447,0.756,0.769,7,0.377,-6.118,0,0.0363,128.125,4.0,0.0605,0,Poison,Martin Garrix
472,0.652,0.36,217798,0.362,0.000128,10,0.107,-7.102,1,0.0385,116.845,4.0,0.144,1,The Daily Mail,Radiohead
1750,0.397,0.66,268800,0.707,0.0,6,0.211,-5.758,1,0.208,89.279,4.0,0.779,0,I Need A Girl (Part One) (feat. Usher & Loon),Diddy
871,0.314,0.43,193427,0.734,0.000286,9,0.0808,-10.043,0,0.102,133.992,4.0,0.0537,1,Able to See Me,Hippie Sabotage
527,0.203,0.791,286213,0.916,0.0,2,0.0924,-2.009,1,0.178,103.709,4.0,0.62,1,Hood Pass Intact feat. MC Eiht,Dâm-Funk
306,0.321,0.749,308947,0.422,0.155,1,0.11,-11.004,0,0.0733,98.82,4.0,0.587,1,Water Me (feat. Leon Ware),Theophilus London
1808,0.0458,0.732,241387,0.772,0.0,11,0.76,-7.974,0,0.0382,130.14,4.0,0.763,0,I2I,Tevin Campbell
1827,0.0236,0.92,293827,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4.0,0.856,0,Billie Jean,Michael Jackson
20,0.000702,0.854,249253,0.719,0.308,10,0.428,-9.335,0,0.0655,128.049,4.0,0.471,1,Percolator (Jamie Jones Vault Mix) - mixed,Cajmere
846,0.00254,0.696,502888,0.643,0.834,7,0.276,-10.124,1,0.0407,117.514,4.0,0.537,1,Taifa,Partial Arts
645,0.0956,0.646,282791,0.929,1.12e-06,2,0.159,-1.501,1,0.194,128.995,4.0,0.229,1,Move Your Body - Extended Mix,Benny Benassi
1662,0.306,0.546,191250,0.772,0.0,5,0.0733,-5.311,0,0.0477,127.942,4.0,0.255,0,Otherside,Suyano
816,0.172,0.683,315094,0.805,0.000231,5,0.357,-5.24,1,0.353,123.658,4.0,0.836,1,Holding On,Disclosure
634,0.14,0.525,291162,0.538,0.117,11,0.095,-9.366,0,0.0783,175.953,4.0,0.791,1,Get Free (feat. Amber of Dirty Projectors),Major Lazer
1685,2.79e-05,0.351,165047,0.915,0.0725,1,0.0972,-4.53,0,0.0881,184.815,4.0,0.457,0,Serpents,Neck Deep
1505,0.00477,0.585,214740,0.614,0.000155,10,0.0762,-5.594,0,0.037,114.059,4.0,0.273,0,Cool for the Summer,Demi Lovato
1163,0.00517,0.747,212027,0.592,1.48e-05,8,0.124,-6.334,1,0.0457,110.991,3.0,0.16,0,do re mi,Blackbear
1520,0.95,0.34,305427,0.237,0.927,8,0.14,-14.901,1,0.0302,162.892,4.0,0.0728,0,Mommy's Shawl,Yelena Eckemoff
348,0.133,0.402,206920,0.794,0.0,11,0.133,-3.982,0,0.125,195.058,3.0,0.706,1,Powerful,Major Lazer
894,0.000334,0.907,183581,0.616,0.425,6,0.11,-7.073,0,0.0577,124.036,4.0,0.614,1,Jack,Breach
1284,0.0326,0.37,235227,0.723,0.0,0,0.0982,-4.774,1,0.0364,149.923,4.0,0.117,0,Come Alive (Dry Bones),Lauren Daigle
177,0.108,0.804,336160,0.708,0.0636,10,0.0528,-5.099,0,0.0394,141.996,4.0,0.966,1,Sexy Socialite,Chromeo
585,0.00469,0.821,280173,0.469,0.0,8,0.141,-7.152,1,0.0473,132.002,4.0,0.321,1,Hate Bein' Sober,Chief Keef
1804,0.122,0.498,197847,0.586,0.0,6,0.106,-5.936,1,0.31,81.945,4.0,0.489,0,Dear No One,Tori Kelly
1898,0.0271,0.48,164467,0.891,3.24e-06,2,0.185,-5.001,1,0.0332,123.961,4.0,0.646,0,Into Your Arms,The Lemonheads
1758,0.0786,0.779,254067,0.711,2.4e-05,0,0.373,-4.054,1,0.144,96.472,4.0,0.857,0,Take Me There - Remix,Blackstreet
1900,0.35,0.926,199853,0.916,6.17e-06,10,0.0234,-2.221,0,0.0929,110.007,4.0,0.903,0,Hollaback Girl,Gwen Stefani
1508,0.48,0.414,191308,0.469,0.0,8,0.0974,-7.583,1,0.0485,139.401,3.0,0.322,0,Stone Cold,Demi Lovato
1681,0.000285,0.458,211430,0.99,0.000893,8,0.454,-3.717,1,0.183,166.904,4.0,0.462,0,Hated,Beartooth
405,0.27,0.865,462467,0.896,0.0488,3,0.0676,-7.031,0,0.0623,111.457,4.0,0.939,1,Bustin' Loose,Chuck Brown and the Soul Searchers
1525,0.958,0.4,364627,0.144,0.878,10,0.119,-15.52,1,0.037,120.329,4.0,0.154,0,Soul in Twilight,John Moulder
1118,0.0345,0.724,181048,0.809,0.0,7,0.169,-4.96,1,0.056,95.037,4.0,0.495,0,Besándote,Piso 21
345,0.0893,0.636,235813,0.72,0.0178,11,0.0868,-6.195,1,0.0432,124.944,4.0,0.444,1,Shooting Stars,Bag Raiders
1296,0.000127,0.237,247533,0.99,0.0914,7,0.393,-3.331,1,0.24,151.545,4.0,0.169,0,Black Colors,Victim Of Deception
1367,0.364,0.819,186817,0.677,0.0313,5,0.0915,-5.703,0,0.0423,94.975,4.0,0.93,0,MWAH,Humming Urban Stereo
416,0.0079,0.428,316444,0.74,0.935,0,0.0985,-10.026,1,0.0588,134.981,4.0,0.0576,1,Club Rez,Girl Unit
831,0.0672,0.802,451341,0.872,0.0197,5,0.0941,-6.346,0,0.0557,117.005,4.0,0.68,1,Stand Up - Tiger & Woods Remix,Pitchben
1488,0.217,0.62,248156,0.713,3.3e-06,2,0.222,-4.753,1,0.0342,137.957,4.0,0.465,0,Feel Good,Gryffin
530,7.79e-05,0.351,141305,0.931,0.129,6,0.226,-5.746,0,0.0539,126.394,4.0,0.604,1,Oh,FIDLAR
1619,0.00338,0.569,190155,0.896,0.958,1,0.0633,-3.114,1,0.0489,128.083,4.0,0.113,0,Raven,John Dahlbäck
249,0.029,0.674,202733,0.832,5.56e-06,9,0.0927,-3.593,1,0.0616,102.833,4.0,0.807,1,You Know I'm No Good - Ghostface UK Version,Amy Winehouse
1842,0.0647,0.575,244667,0.886,0.000187,5,0.709,-5.182,1,0.034,96.308,4.0,0.608,0,Torn,Natalie Imbruglia
1290,0.0551,0.401,307680,0.7,0.0,0,0.0961,-5.07,1,0.0368,81.049,4.0,0.171,0,Worthy Of Your Name - Studio,Passion
743,0.364,0.507,180000,0.63,0.0127,4,0.293,-8.746,1,0.0355,130.141,4.0,0.559,1,Somebody to Love,Jefferson Airplane
548,0.8,0.611,448315,0.9,0.872,1,0.19,-10.026,1,0.0593,129.729,4.0,0.322,1,Loner,Burial
642,0.0267,0.821,632693,0.793,1.37e-05,6,0.0751,-9.003,0,0.0391,116.009,4.0,0.91,1,Get Lucky - Daft Punk Remix,Daft Punk
605,0.00167,0.845,292654,0.455,5.97e-05,11,0.0414,-5.209,1,0.0693,119.987,4.0,0.832,1,Second Summer,YACHT
1230,0.0394,0.567,217480,0.678,0.0,10,0.102,-6.642,0,0.0404,141.951,4.0,0.381,0,Glimpse,Kim Walker-Smith
230,0.377,0.818,242067,0.528,0.0,2,0.131,-10.666,0,0.0716,120.368,4.0,0.895,1,Spill The Wine,Eric Burdon
971,0.222,0.76,199227,0.79,0.0,10,0.268,-3.835,1,0.344,94.017,4.0,0.57,1,Bitter Rivals,Sleigh Bells
1534,0.623,0.47,394920,0.156,0.187,2,0.104,-17.036,1,0.0399,118.176,4.0,0.0591,0,Blue Ballad,Phil Woods
71,0.783,0.596,196627,0.639,0.569,0,0.331,-6.546,1,0.03,124.012,4.0,0.197,1,Sabali,Amadou & Mariam
38,0.0128,0.747,213507,0.705,0.0,9,0.126,-5.137,0,0.126,136.024,4.0,0.571,1,7/11,Beyoncé
1737,0.44,0.468,243493,0.535,0.0,10,0.101,-8.264,1,0.0436,168.001,4.0,0.298,0,God Must Have Spent a Little More Time on You - Remix,*NSYNC
659,0.0597,0.65,242056,0.985,0.325,6,0.36,-3.406,0,0.133,153.009,4.0,0.667,1,You & Me - Baauer Remix,Disclosure
1654,0.0344,0.529,222075,0.955,4.55e-05,10,0.353,-2.59,0,0.0794,125.988,4.0,0.102,0,Chemicals - Radio Edit,Tiësto
786,0.768,0.275,283872,0.216,0.897,5,0.0832,-13.818,1,0.0345,116.388,4.0,0.176,1,The Great Gig In The Sky - 2011 Remastered Version,Pink Floyd
672,0.000134,0.701,389493,0.914,0.000137,7,0.169,-4.463,1,0.129,123.966,4.0,0.372,1,The Giver - Original Mix,Duke Dumont
1453,0.0214,0.587,198426,0.772,0.698,4,0.447,-4.439,0,0.0375,127.978,4.0,0.201,0,Legacy,Dimitri Vangelis & Wyman
597,0.0492,0.738,461560,0.808,0.734,10,0.036,-9.772,0,0.0522,120.248,4.0,0.816,1,Big Fun - Original 12'' Mix,Inner City
523,0.0842,0.671,272175,0.784,0.0121,4,0.231,-5.514,0,0.0303,122.995,4.0,0.545,1,We Are the People,Empire of the Sun
1755,0.304,0.654,222000,0.564,0.0,6,0.107,-7.186,1,0.235,86.948,4.0,0.458,0,When You're Mad,Ne-Yo
1371,0.264,0.62,225800,0.529,0.0,5,0.354,-5.333,0,0.0353,94.951,4.0,0.572,0,What 2 Do,DEAN
1582,0.83,0.534,238265,0.582,0.0,2,0.125,-6.22,1,0.0424,186.346,4.0,0.289,0,No Le Digas Que Hacer,Karina Vismara
733,0.649,0.288,171620,0.394,0.712,7,0.145,-14.352,1,0.0399,151.632,3.0,0.0733,1,Here Comes The Night Time II,Arcade Fire
1849,0.371,0.814,268040,0.431,0.0,8,0.335,-9.125,1,0.0936,129.957,4.0,0.546,0,My Little Secret,Xscape
1703,0.292,0.862,150707,0.351,0.0,9,0.105,-11.793,1,0.0439,124.964,4.0,0.504,0,Valentine,Kina Grannis
621,0.00221,0.632,156614,0.793,0.0,10,0.171,-4.171,0,0.102,189.992,4.0,0.393,1,Get It In,Iamsu!
1522,0.854,0.46,278071,0.141,0.885,9,0.11,-14.994,1,0.0314,168.807,3.0,0.16,0,All I See is Us,Sassy Players
1846,0.413,0.625,270333,0.426,0.0,2,0.116,-8.392,0,0.0271,110.018,4.0,0.123,0,Un-Break My Heart,Toni Braxton
184,0.0414,0.774,269867,0.901,4.84e-06,9,0.873,-5.398,0,0.216,128.024,4.0,0.768,1,Goody Two Shoes,Duck Sauce
773,0.000725,0.801,315001,0.718,0.91,0,0.0747,-6.246,1,0.0746,123.999,4.0,0.817,1,Vowel Play - Original,Them Jeans
658,0.0216,0.886,217893,0.474,0.0,1,0.088,-8.045,0,0.274,150.068,4.0,0.823,1,Swing,Savage
1997,0.00087,0.465,265600,0.953,0.0146,8,0.226,-4.684,0,0.295,160.064,4.0,0.554,0,Don't Let Me Down - Zomboy Remix,The Chainsmokers
805,0.464,0.535,178867,0.91,9.32e-05,10,0.0745,-4.827,1,0.0328,111.027,4.0,0.956,1,Be Brave,The Strange Boys
961,0.0853,0.864,126467,0.552,0.778,5,0.094,-8.851,0,0.0495,112.378,4.0,0.74,1,Hung Over,The Martini's
1781,0.245,0.319,252053,0.664,0.0,1,0.0812,-4.85,1,0.0357,112.377,5.0,0.441,0,Human,Jon McLaughlin
895,0.331,0.578,237672,0.633,0.0,8,0.635,-10.117,0,0.279,101.534,4.0,0.635,1,Mary Jane (Jamie Xx - Girl Remix),Jamie xx
1399,0.805,0.709,206013,0.29,0.0,4,0.17,-11.092,1,0.0322,90.046,4.0,0.584,0,Summer Night You and I,Standing Egg
1091,0.209,0.66,228200,0.786,0.0,2,0.112,-4.757,1,0.17,177.833,4.0,0.849,0,Despacito (Featuring Daddy Yankee),Luis Fonsi
396,0.304,0.785,373243,0.573,0.403,5,0.0824,-9.082,0,0.0416,126.465,4.0,0.626,1,200 Press,James Blake
28,0.0516,0.782,228562,0.572,0.0,4,0.33,-7.467,0,0.0385,120.021,4.0,0.237,1,Look Alive,Rae Sremmurd
1743,0.0877,0.527,287027,0.578,0.0,7,0.155,-6.012,0,0.0283,162.11,3.0,0.35,0,I'll Never Break Your Heart,Backstreet Boys
179,0.0107,0.246,230230,0.784,5.71e-06,5,0.0825,-5.004,1,0.0529,153.027,4.0,0.189,1,Weight,Mikal Cronin
1360,0.773,0.741,193217,0.219,2.84e-06,11,0.116,-11.944,1,0.0432,101.78,4.0,0.198,0,이대로 있어줘요 Stay With Me,도시총각 Dosichonggak
470,0.00402,0.872,198101,0.565,0.237,7,0.0947,-10.236,1,0.0708,125.992,4.0,0.885,1,Dance Our Way,DJ Eleven
657,0.00533,0.421,164289,0.8,0.332,11,0.381,-5.85,1,0.303,189.935,4.0,0.0951,1,Rvtchet Bitch,Brillz & Teddy Tuxedo
1850,0.0527,0.701,255453,0.383,0.0,10,0.0525,-9.016,1,0.0284,135.877,4.0,0.241,0,One Of Those Love Songs,Xscape
455,0.00215,0.584,318373,0.761,0.0217,9,0.0989,-5.056,1,0.0287,122.494,4.0,0.722,1,No Fun,The Stooges
1991,0.000366,0.544,245133,0.788,0.0,5,0.141,-5.593,0,0.0474,148.121,4.0,0.821,0,Jenny,WALK THE MOON
294,0.0141,0.651,256667,0.824,6.02e-06,0,0.129,-9.368,1,0.0617,141.226,4.0,0.731,1,Free Stress Test,Professor Murder
438,0.929,0.445,250200,0.461,0.167,11,0.623,-11.488,1,0.0379,119.951,4.0,0.091,1,Calgary,Bon Iver
1791,0.962,0.47,246896,0.271,0.0,8,0.106,-8.335,1,0.0392,129.623,4.0,0.396,0,Over And Over Again,Nathan Sykes
1281,0.0646,0.587,203937,0.791,0.0,8,0.25,-6.313,0,0.0911,125.993,4.0,0.593,0,Where You Are (Reimagined),Hillsong Young & Free
951,0.109,0.748,250000,0.623,0.0,5,0.15,-5.08,1,0.0285,105.045,4.0,0.194,1,Bambi,Jidenna
856,0.00113,0.616,200800,0.943,1.67e-06,1,0.346,-5.305,0,0.0444,129.963,4.0,0.802,1,Mercy,The Third Degree
1957,0.0336,0.959,268840,0.545,0.0,7,0.15,-14.855,1,0.0623,115.266,4.0,0.733,0,Ice Ice Baby,Vanilla Ice
647,0.028,0.291,192960,0.901,0.627,2,0.116,-2.327,0,0.0563,150.052,4.0,0.511,1,Feels Like We Only Go Backwards,Tame Impala
734,0.0392,0.57,405213,0.742,0.177,6,0.0993,-12.475,1,0.0366,127.193,4.0,0.039,1,Warm In The Winter,Glass Candy
1961,0.00769,0.771,197933,0.812,0.0013,10,0.37,-6.113,0,0.133,97.721,4.0,0.524,0,Girl You Know It's True,Milli Vanilli
1531,0.94,0.317,234373,0.0302,0.298,1,0.0792,-30.447,1,0.0342,47.859,4.0,0.155,0,"I Was So Young, and You Were So Beautiful",Bill Charlap
1170,0.238,0.76,177573,0.303,8.09e-06,2,0.294,-11.362,1,0.0284,99.991,4.0,0.157,0,The One,The Chainsmokers
1354,0.0106,0.633,245053,0.926,0.54,11,0.133,-4.749,0,0.0971,140.037,4.0,0.493,0,Right On Time,Skrillex
1368,0.564,0.676,238895,0.508,0.000142,2,0.101,-7.515,1,0.0577,106.015,4.0,0.327,0,Loop,NELL
503,0.000869,0.754,295867,0.877,0.0,2,0.0576,-3.486,1,0.0586,132.033,4.0,0.557,1,I Don't Like,Chief Keef
238,0.538,0.879,313493,0.495,0.000333,7,0.0827,-10.584,0,0.0765,102.652,4.0,0.797,1,Estrelar,Marcos Valle
646,0.000736,0.491,281853,0.883,3.19e-05,4,0.369,-4.986,0,0.0306,131.75,4.0,0.516,1,Rockin' In The Free World,Neil Young
842,0.229,0.494,147893,0.666,5.69e-05,9,0.0469,-9.743,0,0.0351,140.832,4.0,0.704,1,Heart Full of Soul,The Yardbirds
